date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
2011-11-11,Chad,Tanzania,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-11,Colombia,Venezuela,South America,South America,FIFA World Cup qualification,Draw
2011-11-11,Comoros,Mozambique,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-11,Djibouti,Namibia,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-11,Dominican Republic,Cayman Islands,North America,North America,FIFA World Cup qualification,Win
2011-11-11,Equatorial Guinea,Madagascar,Africa,Africa,FIFA World Cup qualification,Win
2011-11-11,Eritrea,Rwanda,Africa,Africa,FIFA World Cup qualification,Draw
2011-11-11,Guatemala,Grenada,North America,North America,FIFA World Cup qualification,Win
2011-11-11,Guinea-Bissau,Togo,Africa,Africa,FIFA World Cup qualification,Draw
2011-11-11,Guyana,Trinidad and Tobago,South America,South America,FIFA World Cup qualification,Win
2011-11-11,Iraq,China PR,Asia,Asia,FIFA World Cup qualification,Win
2011-11-11,Jordan,Singapore,Asia,Asia,FIFA World Cup qualification,Win
2011-11-11,Kuwait,Lebanon,Asia,Asia,FIFA World Cup qualification,Lose
2011-11-11,Lesotho,Burundi,Africa,Africa,FIFA World Cup qualification,Win
2011-11-11,Nicaragua,Dominica,North America,North America,FIFA World Cup qualification,Win
2011-11-11,Oman,Australia,Asia,Oceania,FIFA World Cup qualification,Win
2011-11-11,Paraguay,Ecuador,South America,South America,FIFA World Cup qualification,Win
2011-11-11,Puerto Rico,St. Lucia,North America,North America,FIFA World Cup qualification,Win
2011-11-11,Qatar,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2011-11-11,São Tomé and Príncipe,Congo,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-11,Saudi Arabia,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2011-11-11,Seychelles,Kenya,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-11,St. Kitts and Nevis,Canada,North America,North America,FIFA World Cup qualification,Draw
2011-11-11,Suriname,El Salvador,South America,North America,FIFA World Cup qualification,Lose
2011-11-11,Eswatini,Congo DR,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-11,Tajikistan,Japan,Asia,Asia,FIFA World Cup qualification,Lose
2011-11-11,United Arab Emirates,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
2011-11-11,Uruguay,Chile,South America,South America,FIFA World Cup qualification,Win
2011-11-11,Uzbekistan,Korea DPR,Asia,Asia,FIFA World Cup qualification,Win
2011-11-11,US Virgin Islands,Curaçao,North America,North America,FIFA World Cup qualification,Lose
2011-11-12,Somalia,Ethiopia,Africa,Africa,FIFA World Cup qualification,Draw
2011-11-14,Bermuda,Barbados,North America,North America,FIFA World Cup qualification,Win
2011-11-14,Cayman Islands,Dominican Republic,North America,North America,FIFA World Cup qualification,Draw
2011-11-14,Puerto Rico,St. Lucia,North America,North America,FIFA World Cup qualification,Win
2011-11-15,Burundi,Lesotho,Africa,Africa,FIFA World Cup qualification,Draw
2011-11-15,Canada,St. Kitts and Nevis,North America,North America,FIFA World Cup qualification,Win
2011-11-15,Chile,Paraguay,South America,South America,FIFA World Cup qualification,Win
2011-11-15,Colombia,Argentina,South America,South America,FIFA World Cup qualification,Lose
2011-11-15,Congo,São Tomé and Príncipe,Africa,Africa,FIFA World Cup qualification,Draw
2011-11-15,Congo DR,Eswatini,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Curaçao,US Virgin Islands,North America,North America,FIFA World Cup qualification,Win
2011-11-15,Ecuador,Peru,South America,South America,FIFA World Cup qualification,Win
2011-11-15,El Salvador,Suriname,North America,South America,FIFA World Cup qualification,Win
2011-11-15,Grenada,Guatemala,North America,North America,FIFA World Cup qualification,Lose
2011-11-15,Haiti,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
2011-11-15,Indonesia,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2011-11-15,Jordan,Iraq,Asia,Asia,FIFA World Cup qualification,Lose
2011-11-15,Kenya,Seychelles,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Korea DPR,Japan,Asia,Asia,FIFA World Cup qualification,Win
2011-11-15,Kuwait,United Arab Emirates,Asia,Asia,FIFA World Cup qualification,Win
2011-11-15,Lebanon,Korea Republic,Asia,Asia,FIFA World Cup qualification,Win
2011-11-15,Madagascar,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Mozambique,Comoros,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Namibia,Djibouti,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Panama,Dominica,North America,North America,FIFA World Cup qualification,Win
2011-11-15,Qatar,Bahrain,Asia,Asia,FIFA World Cup qualification,Draw
2011-11-15,Rwanda,Eritrea,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Saudi Arabia,Oman,Asia,Asia,FIFA World Cup qualification,Draw
2011-11-15,Singapore,China PR,Asia,Asia,FIFA World Cup qualification,Lose
2011-11-15,Tanzania,Chad,Africa,Africa,FIFA World Cup qualification,Lose
2011-11-15,Thailand,Australia,Asia,Oceania,FIFA World Cup qualification,Lose
2011-11-15,Togo,Guinea-Bissau,Africa,Africa,FIFA World Cup qualification,Win
2011-11-15,Trinidad and Tobago,Guyana,South America,South America,FIFA World Cup qualification,Win
2011-11-15,Uzbekistan,Tajikistan,Asia,Asia,FIFA World Cup qualification,Win
2011-11-15,Venezuela,Bolivia,South America,South America,FIFA World Cup qualification,Win
2011-11-16,Ethiopia,Somalia,Africa,Africa,FIFA World Cup qualification,Win
2012-02-29,Australia,Saudi Arabia,Oceania,Asia,FIFA World Cup qualification,Win
2012-02-29,Bahrain,Indonesia,Asia,Asia,FIFA World Cup qualification,Win
2012-02-29,China PR,Jordan,Asia,Asia,FIFA World Cup qualification,Win
2012-02-29,IR Iran,Qatar,Asia,Asia,FIFA World Cup qualification,Draw
2012-02-29,Iraq,Singapore,Asia,Asia,FIFA World Cup qualification,Win
2012-02-29,Japan,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Lose
2012-02-29,Korea Republic,Kuwait,Asia,Asia,FIFA World Cup qualification,Win
2012-02-29,Oman,Thailand,Asia,Asia,FIFA World Cup qualification,Win
2012-02-29,Tajikistan,Korea DPR,Asia,Asia,FIFA World Cup qualification,Draw
2012-02-29,United Arab Emirates,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
2012-06-01,Egypt,Mozambique,Africa,Africa,FIFA World Cup qualification,Win
2012-06-01,Ghana,Lesotho,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Algeria,Rwanda,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Argentina,Ecuador,South America,South America,FIFA World Cup qualification,Win
2012-06-02,Bolivia,Chile,South America,South America,FIFA World Cup qualification,Lose
2012-06-02,Burkina Faso,Congo,Africa,Africa,FIFA World Cup qualification,Lose
2012-06-02,Cameroon,Congo DR,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Central African Republic,Botswana,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Gambia,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-02,Côte d'Ivoire,Tanzania,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Kenya,Malawi,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-02,Senegal,Liberia,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Sierra Leone,Cabo Verde,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Sudan,Zambia,Africa,Africa,FIFA World Cup qualification,Lose
2012-06-02,Tunisia,Equatorial Guinea,Africa,Africa,FIFA World Cup qualification,Win
2012-06-02,Uruguay,Venezuela,South America,South America,FIFA World Cup qualification,Draw
2012-06-03,Angola,Uganda,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-03,Benin,Mali,Africa,Africa,FIFA World Cup qualification,Win
2012-06-03,Japan,Oman,Asia,Asia,FIFA World Cup qualification,Win
2012-06-03,Jordan,Iraq,Asia,Asia,FIFA World Cup qualification,Draw
2012-06-03,Lebanon,Qatar,Asia,Asia,FIFA World Cup qualification,Lose
2012-06-03,Niger,Gabon,Africa,Africa,FIFA World Cup qualification,Win
2012-06-03,Nigeria,Namibia,Africa,Africa,FIFA World Cup qualification,Win
2012-06-03,Peru,Colombia,South America,South America,FIFA World Cup qualification,Lose
2012-06-03,South Africa,Ethiopia,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-03,Togo,Libya,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-03,Uzbekistan,IR Iran,Asia,Asia,FIFA World Cup qualification,Lose
2012-06-03,Zimbabwe,Guinea,Africa,Africa,FIFA World Cup qualification,Lose
2012-06-08,Costa Rica,El Salvador,North America,North America,FIFA World Cup qualification,Draw
2012-06-08,Cuba,Canada,North America,North America,FIFA World Cup qualification,Lose
2012-06-08,Honduras,Panama,North America,North America,FIFA World Cup qualification,Lose
2012-06-08,Jamaica,Guatemala,North America,North America,FIFA World Cup qualification,Win
2012-06-08,Japan,Jordan,Asia,Asia,FIFA World Cup qualification,Win
2012-06-08,Lebanon,Uzbekistan,Asia,Asia,FIFA World Cup qualification,Draw
2012-06-08,Mexico,Guyana,North America,South America,FIFA World Cup qualification,Win
2012-06-08,Oman,Australia,Asia,Oceania,FIFA World Cup qualification,Draw
2012-06-08,Qatar,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
2012-06-08,USA,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
2012-06-09,Bolivia,Paraguay,South America,South America,FIFA World Cup qualification,Win
2012-06-09,Botswana,South Africa,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-09,Cabo Verde,Tunisia,Africa,Africa,FIFA World Cup qualification,Lose
2012-06-09,Congo,Niger,Africa,Africa,FIFA World Cup qualification,Win
2012-06-09,Equatorial Guinea,Sierra Leone,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-09,Gabon,Burkina Faso,Africa,Africa,FIFA World Cup qualification,Win
2012-06-09,Malawi,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-09,Morocco,Côte d'Ivoire,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-09,Namibia,Kenya,Africa,Africa,FIFA World Cup qualification,Win
2012-06-09,Uganda,Senegal,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-09,Venezuela,Chile,South America,South America,FIFA World Cup qualification,Lose
2012-06-09,Zambia,Ghana,Africa,Africa,FIFA World Cup qualification,Win
2012-06-10,Congo DR,Togo,Africa,Africa,FIFA World Cup qualification,Win
2012-06-10,Ecuador,Colombia,South America,South America,FIFA World Cup qualification,Win
2012-06-10,Ethiopia,Central African Republic,Africa,Africa,FIFA World Cup qualification,Win
2012-06-10,Guinea,Egypt,Africa,Africa,FIFA World Cup qualification,Lose
2012-06-10,Lesotho,Sudan,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-10,Liberia,Angola,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-10,Libya,Cameroon,Africa,Africa,FIFA World Cup qualification,Win
2012-06-10,Mali,Algeria,Africa,Africa,FIFA World Cup qualification,Win
2012-06-10,Mozambique,Zimbabwe,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-10,Rwanda,Benin,Africa,Africa,FIFA World Cup qualification,Draw
2012-06-10,Tanzania,Gambia,Africa,Africa,FIFA World Cup qualification,Win
2012-06-10,Uruguay,Peru,South America,South America,FIFA World Cup qualification,Win
2012-06-12,Antigua and Barbuda,Jamaica,North America,North America,FIFA World Cup qualification,Draw
2012-06-12,Australia,Japan,Oceania,Asia,FIFA World Cup qualification,Draw
2012-06-12,Canada,Honduras,North America,North America,FIFA World Cup qualification,Draw
2012-06-12,El Salvador,Mexico,North America,North America,FIFA World Cup qualification,Lose
2012-06-12,Guatemala,USA,North America,North America,FIFA World Cup qualification,Draw
2012-06-12,Guyana,Costa Rica,South America,North America,FIFA World Cup qualification,Lose
2012-06-12,IR Iran,Qatar,Asia,Asia,FIFA World Cup qualification,Draw
2012-06-12,Iraq,Oman,Asia,Asia,FIFA World Cup qualification,Draw
2012-06-12,Korea Republic,Lebanon,Asia,Asia,FIFA World Cup qualification,Win
2012-06-12,Panama,Cuba,North America,North America,FIFA World Cup qualification,Win
2012-09-07,Albania,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,Andorra,Hungary,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Argentina,Paraguay,South America,South America,FIFA World Cup qualification,Win
2012-09-07,Azerbaijan,Israel,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-07,Bulgaria,Italy,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-07,Canada,Panama,North America,North America,FIFA World Cup qualification,Win
2012-09-07,Colombia,Uruguay,South America,South America,FIFA World Cup qualification,Win
2012-09-07,Costa Rica,Mexico,North America,North America,FIFA World Cup qualification,Lose
2012-09-07,Croatia,North Macedonia,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,Cuba,Honduras,North America,North America,FIFA World Cup qualification,Lose
2012-09-07,Ecuador,Bolivia,South America,South America,FIFA World Cup qualification,Win
2012-09-07,El Salvador,Guyana,North America,South America,FIFA World Cup qualification,Draw
2012-09-07,Estonia,Romania,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Finland,France,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Georgia,Belarus,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,Germany,Faroe Islands,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,Guatemala,Antigua and Barbuda,North America,North America,FIFA World Cup qualification,Win
2012-09-07,Iceland,Norway,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,Jamaica,USA,North America,North America,FIFA World Cup qualification,Win
2012-09-07,Kazakhstan,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Latvia,Greece,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Liechtenstein,Bosnia and Herzegovina,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Lithuania,Slovakia,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-07,Luxembourg,Portugal,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Malta,Armenia,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Moldova,England,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Montenegro,Poland,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-07,Netherlands,Turkey,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,New Caledonia,New Zealand,Oceania,Oceania,FIFA World Cup qualification,Lose
2012-09-07,Peru,Venezuela,South America,South America,FIFA World Cup qualification,Win
2012-09-07,Russia,Northern Ireland,Europe,Europe,FIFA World Cup qualification,Win
2012-09-07,Slovenia,Switzerland,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-07,Solomon Islands,Tahiti,Oceania,Oceania,FIFA World Cup qualification,Win
2012-09-07,Wales,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-08,Denmark,Czech Republic,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-08,Scotland,Serbia,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-11,Antigua and Barbuda,Guatemala,North America,North America,FIFA World Cup qualification,Lose
2012-09-11,Austria,Germany,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-11,Belgium,Croatia,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-11,Bosnia and Herzegovina,Latvia,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Bulgaria,Armenia,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Chile,Colombia,South America,South America,FIFA World Cup qualification,Lose
2012-09-11,Cyprus,Iceland,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,England,Ukraine,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-11,France,Belarus,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Georgia,Spain,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-11,Greece,Lithuania,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Guyana,El Salvador,South America,North America,FIFA World Cup qualification,Lose
2012-09-11,Honduras,Cuba,North America,North America,FIFA World Cup qualification,Win
2012-09-11,Hungary,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-11,Israel,Russia,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-11,Italy,Malta,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Japan,Iraq,Asia,Asia,FIFA World Cup qualification,Win
2012-09-11,Jordan,Australia,Asia,Oceania,FIFA World Cup qualification,Win
2012-09-11,Lebanon,IR Iran,Asia,Asia,FIFA World Cup qualification,Win
2012-09-11,Mexico,Costa Rica,North America,North America,FIFA World Cup qualification,Win
2012-09-11,New Zealand,Solomon Islands,Oceania,Oceania,FIFA World Cup qualification,Win
2012-09-11,Northern Ireland,Luxembourg,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-11,Norway,Slovenia,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Panama,Canada,North America,North America,FIFA World Cup qualification,Win
2012-09-11,Paraguay,Venezuela,South America,South America,FIFA World Cup qualification,Lose
2012-09-11,Peru,Argentina,South America,South America,FIFA World Cup qualification,Draw
2012-09-11,Poland,Moldova,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Portugal,Azerbaijan,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Romania,Andorra,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,San Marino,Montenegro,Europe,Europe,FIFA World Cup qualification,Lose
2012-09-11,Scotland,North Macedonia,Europe,Europe,FIFA World Cup qualification,Draw
2012-09-11,Serbia,Wales,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Slovakia,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Sweden,Kazakhstan,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Switzerland,Albania,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Tahiti,New Caledonia,Oceania,Oceania,FIFA World Cup qualification,Lose
2012-09-11,Turkey,Estonia,Europe,Europe,FIFA World Cup qualification,Win
2012-09-11,Uruguay,Ecuador,South America,South America,FIFA World Cup qualification,Draw
2012-09-11,USA,Jamaica,North America,North America,FIFA World Cup qualification,Win
